date,customer_id,customer_age,customer_gender,category,product,region,channel,quantity,unit_price,discount,total_price,profit_margin
2024-01-12,CUST16481,41,Male,Sports,Yoga Mat,Africa,Marketplace,5,413.93,3.4,1999.81,0.32
2024-01-12,CUST36561,33,Other,Home & Garden,Lighting,Africa,Online,2,22.23,26.5,32.67,0.28
2024-01-13,CUST27884,47,Other,Books,Machine Learning,South America,Retail,2,535.57,12.3,938.95,0.1
2024-01-13,CUST28759,22,Male,Toys,Board Games,Africa,Online,3,620.09,23.6,1422.08,0.36
2024-01-13,CUST10362,24,Female,Automotive,Maintenance Kits,Europe,Retail,2,604.15,20.0,966.05,0.33
2024-01-13,CUST27488,21,Male,Home & Garden,Lighting,Australia,Mobile App,4,173.45,19.1,561.18,0.31
2024-01-13,CUST79637,75,Male,Beauty,Nail Polish,Africa,Social Media,5,273.09,27.9,984.64,0.29
2024-01-13,CUST19818,63,Male,Home & Garden,Coffee Maker,Europe,Mobile App,1,960.0,16.6,800.61,0.31
2024-01-13,CUST64816,46,Other,Clothing,Adidas Jacket,Europe,Social Media,3,96.88,13.8,250.56,0.16
2024-01-13,CUST35738,58,Female,Clothing,Adidas Jacket,North America,Retail,2,197.29,18.8,320.51,0.15
2024-01-13,CUST82408,29,Female,Toys,Educational Toys,North America,Online,4,268.03,6.0,1007.6,0.19
2024-01-13,CUST79953,40,Male,Clothing,Zara Dress,South America,Social Media,1,776.44,20.4,618.03,0.25
2024-01-13,CUST95503,51,Other,Automotive,Car Parts,Europe,Online,4,167.66,4.6,639.75,0.22
2024-01-13,CUST68730,56,Female,Books,Data Science Guide,Europe,Retail,5,157.41,3.4,760.0,0.28
2024-01-13,CUST81554,61,Male,Sports,Gym Equipment,Africa,Mobile App,2,918.07,13.7,1584.64,0.12
2024-01-13,CUST25557,32,Other,Beauty,Nail Polish,South America,Mobile App,3,964.02,22.7,2236.67,0.27
2024-01-14,CUST40106,21,Male,Beauty,Makeup Kit,South America,Marketplace,1,243.52,13.4,210.82,0.26
2024-01-14,CUST51950,65,Other,Clothing,Uniqlo Sweater,North America,Marketplace,5,11.91,4.7,56.73,0.11
2024-01-14,CUST29001,57,Female,Books,Web Development,Europe,Marketplace,3,502.86,2.0,1478.7,0.34
2024-01-14,CUST19225,23,Other,Home & Garden,Lighting,North America,Online,3,333.58,6.7,933.69,0.12
2024-01-14,CUST82602,61,Female,Books,Machine Learning,South America,Mobile App,5,552.92,19.0,2238.56,0.13
2024-01-14,CUST98295,60,Female,Beauty,Perfume,Asia,Retail,1,792.32,14.8,675.01,0.29
2024-01-14,CUST34681,66,Female,Clothing,Nike Shoes,Australia,Online,5,293.36,25.6,1091.22,0.2
2024-01-14,CUST13571,28,Female,Home & Garden,Lighting,Asia,Mobile App,1,551.13,1.1,545.05,0.37
2024-01-14,CUST90605,70,Male,Electronics,Sony Headphones,Australia,Retail,5,343.24,20.6,1361.86,0.36
2024-01-15,CUST43518,46,Female,Sports,Running Shoes,North America,Mobile App,4,14.15,16.5,47.26,0.29
2024-01-15,CUST84243,34,Male,Automotive,Car Parts,Australia,Retail,1,542.07,28.3,388.61,0.31
2024-01-15,CUST33134,46,Other,Toys,Educational Toys,Australia,Marketplace,4,377.04,17.6,1242.2,0.22
2024-01-15,CUST74676,62,Male,Clothing,H&M Shirt,North America,Social Media,1,287.36,2.3,280.73,0.31
2024-01-15,CUST19002,72,Male,Books,Python Programming,Asia,Mobile App,4,861.66,7.5,3189.29,0.32
2024-01-15,CUST72301,23,Male,Toys,Puzzles,Europe,Marketplace,4,214.84,23.1,661.13,0.31
2024-01-15,CUST37700,25,Female,Clothing,Adidas Jacket,Europe,Online,4,317.51,22.0,990.04,0.29
2024-01-15,CUST54101,19,Other,Sports,Basketball,South America,Retail,3,835.8,12.6,2190.28,0.31
2024-01-15,CUST20491,30,Female,Home & Garden,Garden Tools,South America,Mobile App,5,81.81,3.8,393.61,0.4
2024-01-15,CUST84688,48,Other,Home & Garden,Garden Tools,Asia,Mobile App,5,114.62,19.1,463.7,0.34
2024-01-15,CUST19706,33,Other,Automotive,Tools,Africa,Marketplace,5,273.86,26.4,1007.3,0.32
2024-01-15,CUST41486,36,Male,Beauty,Hair Products,Europe,Marketplace,2,154.16,1.5,303.7,0.21
2024-01-15,CUST67658,21,Female,Books,Machine Learning,Asia,Mobile App,5,351.51,23.3,1347.64,0.2
2024-01-16,CUST34228,29,Male,Sports,Yoga Mat,Australia,Online,2,851.3,9.6,1539.93,0.34
2024-01-16,CUST44805,74,Male,Automotive,Car Parts,Europe,Retail,3,870.57,3.0,2533.76,0.14
2024-01-16,CUST50716,26,Female,Books,Python Programming,Australia,Retail,2,64.5,5.1,122.48,0.3
2024-01-16,CUST20156,48,Other,Electronics,Samsung TV,North America,Mobile App,3,295.98,18.9,719.84,0.12
2024-01-16,CUST32114,46,Other,Toys,LEGO Set,Asia,Marketplace,4,355.04,26.1,1048.81,0.17
2024-01-16,CUST67398,23,Male,Books,AI Basics,Australia,Marketplace,3,53.6,12.7,140.33,0.35
2024-01-17,CUST35233,61,Other,Beauty,Perfume,South America,Online,1,825.26,24.5,623.0,0.24
2024-01-17,CUST44954,39,Male,Sports,Yoga Mat,Europe,Marketplace,3,897.8,2.6,2622.71,0.21
2024-01-17,CUST58635,72,Male,Automotive,Accessories,Europe,Marketplace,4,831.93,4.3,3184.69,0.36
2024-01-17,CUST75458,67,Male,Sports,Yoga Mat,South America,Online,4,932.6,9.9,3359.9,0.38
2024-01-17,CUST19177,47,Female,Beauty,Makeup Kit,South America,Retail,3,253.08,7.4,703.3,0.37
2024-01-17,CUST29591,34,Male,Toys,Board Games,North America,Retail,1,930.04,1.1,920.14,0.12
2024-01-17,CUST47781,36,Male,Sports,Yoga Mat,North America,Retail,2,263.3,20.6,417.89,0.33
2024-01-17,CUST43383,66,Male,Beauty,Makeup Kit,Australia,Retail,2,259.89,8.3,476.63,0.16
2024-01-17,CUST22923,20,Other,Automotive,Tools,Asia,Retail,2,448.62,18.9,727.91,0.28
2024-01-17,CUST38318,70,Male,Automotive,Maintenance Kits,Europe,Marketplace,5,29.16,6.1,136.85,0.18
2024-01-17,CUST14827,19,Other,Electronics,MacBook Pro,Asia,Retail,3,365.91,8.9,999.54,0.26
2024-01-17,CUST98923,68,Male,Toys,Action Figures,Africa,Online,4,974.68,5.9,3669.6,0.15
2024-01-17,CUST93952,37,Female,Electronics,MacBook Pro,North America,Social Media,4,706.38,26.0,2092.16,0.16
2024-01-17,CUST74099,27,Other,Beauty,Hair Products,Asia,Marketplace,3,251.76,17.5,622.96,0.26
2024-01-17,CUST98924,39,Female,Books,Web Development,Australia,Retail,2,693.75,27.5,1006.18,0.36
2024-01-18,CUST92352,50,Other,Sports,Basketball,Australia,Marketplace,3,914.26,15.3,2322.56,0.3
2024-01-18,CUST46929,59,Other,Toys,Action Figures,Asia,Mobile App,4,516.2,20.9,1632.63,0.39
2024-01-18,CUST67359,75,Other,Toys,Educational Toys,South America,Mobile App,2,64.76,6.3,121.32,0.34
2024-01-18,CUST59874,42,Female,Beauty,Hair Products,Europe,Marketplace,5,316.18,2.2,1545.65,0.36
2024-01-18,CUST46204,61,Male,Toys,Board Games,Europe,Mobile App,4,73.32,1.8,287.95,0.36
2024-01-18,CUST63089,68,Female,Beauty,Skincare Set,Europe,Retail,5,262.63,3.3,1270.23,0.13
2024-01-18,CUST96914,36,Other,Toys,Educational Toys,South America,Retail,1,627.7,17.5,517.83,0.35
2024-01-18,CUST51066,42,Male,Sports,Gym Equipment,Asia,Mobile App,4,492.68,24.9,1479.88,0.18
2024-01-18,CUST98604,61,Female,Electronics,Apple Watch,Australia,Mobile App,2,284.39,29.4,401.43,0.1
2024-01-18,CUST80911,59,Other,Sports,Basketball,North America,Online,1,354.47,20.6,281.59,0.26
2024-01-18,CUST32473,51,Other,Automotive,Car Parts,Africa,Social Media,1,137.08,19.4,110.43,0.2
2024-01-18,CUST54368,20,Other,Beauty,Perfume,Asia,Mobile App,1,518.52,28.7,369.5,0.38
2024-01-18,CUST78060,51,Other,Sports,Gym Equipment,North America,Mobile App,5,881.73,21.6,3457.1,0.18
2024-01-19,CUST66687,74,Female,Toys,Board Games,North America,Social Media,3,108.05,12.9,282.31,0.31
2024-01-19,CUST12828,25,Male,Beauty,Hair Products,Europe,Online,2,722.23,8.6,1320.72,0.35
2024-01-19,CUST26513,27,Male,Clothing,Levi's Jeans,Australia,Mobile App,3,539.35,0.4,1611.87,0.1
2024-01-19,CUST72786,48,Other,Beauty,Hair Products,Australia,Online,2,715.41,7.2,1327.45,0.26
2024-01-19,CUST23578,71,Male,Toys,Puzzles,South America,Mobile App,2,902.57,1.1,1785.8,0.23
2024-01-19,CUST85068,40,Other,Automotive,Accessories,South America,Online,2,838.2,10.4,1501.47,0.32
2024-01-20,CUST70434,24,Female,Home & Garden,Furniture,Asia,Retail,2,532.91,29.0,756.51,0.12
2024-01-20,CUST36892,66,Female,Home & Garden,Furniture,South America,Social Media,4,632.48,29.9,1773.0,0.11
2024-01-20,CUST47575,36,Female,Books,AI Basics,South America,Mobile App,1,610.88,3.3,590.71,0.29
2024-01-20,CUST90484,73,Other,Toys,LEGO Set,South America,Retail,1,188.86,11.9,166.36,0.3
2024-01-20,CUST92963,23,Other,Toys,LEGO Set,North America,Marketplace,4,305.05,0.7,1211.67,0.21
2024-01-20,CUST26170,69,Male,Beauty,Nail Polish,South America,Retail,5,42.8,4.8,203.64,0.39
2024-01-20,CUST54155,57,Other,Books,Machine Learning,North America,Mobile App,2,693.07,15.7,1168.83,0.22
2024-01-20,CUST90588,25,Other,Books,AI Basics,South America,Retail,3,673.09,13.2,1753.59,0.19
2024-01-20,CUST39864,22,Male,Automotive,Maintenance Kits,South America,Retail,2,170.14,27.7,245.85,0.19
2024-01-21,CUST62612,55,Female,Toys,Educational Toys,South America,Online,2,914.75,23.1,1406.27,0.24
2024-01-21,CUST43608,24,Female,Beauty,Makeup Kit,South America,Online,3,650.33,14.4,1669.18,0.35
2024-01-21,CUST70904,22,Other,Books,Web Development,South America,Online,1,51.75,14.6,44.21,0.37
2024-01-21,CUST94685,54,Female,Toys,LEGO Set,Australia,Retail,1,264.56,17.4,218.52,0.19
2024-01-21,CUST89272,50,Male,Sports,Gym Equipment,Australia,Online,5,886.29,5.4,4191.46,0.36
2024-01-21,CUST21858,56,Other,Electronics,iPad,Africa,Marketplace,3,125.34,6.4,351.85,0.35
2024-01-21,CUST92032,25,Female,Sports,Basketball,South America,Social Media,3,188.18,23.0,434.61,0.3
2024-01-21,CUST54943,24,Other,Automotive,Tools,Asia,Marketplace,4,427.28,13.2,1483.99,0.37
2024-01-21,CUST26800,63,Male,Toys,Board Games,Africa,Online,3,31.93,1.4,94.44,0.15
2024-01-21,CUST59032,63,Female,Automotive,Maintenance Kits,North America,Retail,5,867.8,27.7,3137.38,0.28
2024-01-21,CUST79478,74,Other,Home & Garden,Lighting,Asia,Mobile App,1,710.68,9.9,640.01,0.2
2024-01-21,CUST32371,24,Male,Toys,LEGO Set,South America,Online,2,244.09,2.4,476.58,0.17
2024-01-21,CUST60871,29,Male,Toys,Board Games,Asia,Mobile App,3,340.67,19.3,825.01,0.22
2024-01-22,CUST42055,40,Female,Home & Garden,Furniture,Europe,Marketplace,2,690.98,21.0,1091.88,0.27
2024-01-22,CUST17772,56,Other,Clothing,H&M Shirt,Asia,Retail,1,721.18,20.3,575.08,0.25
2024-01-22,CUST11411,34,Female,Toys,Educational Toys,South America,Marketplace,2,579.11,23.0,892.22,0.36
2024-01-22,CUST15199,37,Female,Home & Garden,Kitchen Appliances,Africa,Online,3,221.83,15.5,562.41,0.1
2024-01-22,CUST72074,64,Female,Electronics,AirPods,Africa,Mobile App,1,934.57,14.6,798.13,0.25
2024-01-22,CUST81615,27,Other,Toys,Board Games,North America,Online,3,184.17,18.7,449.36,0.34
2024-01-22,CUST52420,66,Female,Books,Python Programming,Australia,Retail,4,993.58,18.0,3259.18,0.35
2024-01-22,CUST39277,54,Male,Home & Garden,Furniture,Asia,Marketplace,3,781.04,15.8,1973.11,0.34
2024-01-23,CUST91188,64,Female,Beauty,Nail Polish,Australia,Marketplace,3,100.74,4.9,287.51,0.28
2024-01-23,CUST67691,61,Female,Automotive,Maintenance Kits,Europe,Social Media,3,718.72,2.3,2106.16,0.24
2024-01-23,CUST89123,51,Male,Toys,Board Games,Africa,Mobile App,1,103.01,0.9,102.03,0.11
2024-01-23,CUST15557,27,Female,Books,Data Science Guide,Australia,Retail,4,441.71,23.6,1349.12,0.39
2024-01-23,CUST18486,64,Other,Home & Garden,Furniture,North America,Retail,4,302.84,2.6,1179.52,0.14
2024-01-23,CUST51617,74,Other,Toys,LEGO Set,South America,Social Media,3,436.34,13.8,1128.92,0.3
2024-01-23,CUST15058,30,Female,Sports,Running Shoes,Africa,Retail,5,249.34,11.2,1106.98,0.27
2024-01-23,CUST32564,55,Female,Automotive,Accessories,South America,Marketplace,2,689.83,27.5,1000.53,0.28
2024-01-23,CUST96884,67,Male,Electronics,AirPods,North America,Marketplace,3,314.87,12.3,828.82,0.32
2024-01-23,CUST52782,72,Other,Automotive,Car Parts,Asia,Marketplace,5,564.09,23.5,2157.94,0.26
2024-01-23,CUST87591,43,Other,Home & Garden,Lighting,Europe,Online,3,778.38,7.5,2160.4,0.27
2024-01-23,CUST87722,60,Male,Electronics,Sony Headphones,North America,Mobile App,1,59.91,0.3,59.74,0.31
2024-01-23,CUST29553,60,Other,Clothing,Levi's Jeans,Africa,Marketplace,5,813.76,23.7,3104.44,0.11
2024-01-23,CUST43565,68,Male,Automotive,Tools,North America,Online,1,817.85,24.6,616.65,0.34
2024-01-23,CUST70579,19,Other,Clothing,Nike Shoes,Africa,Mobile App,5,801.12,5.1,3802.63,0.35
2024-01-24,CUST16096,62,Other,Books,AI Basics,Australia,Social Media,3,526.97,20.7,1254.05,0.12
2024-01-24,CUST68117,42,Female,Electronics,MacBook Pro,Australia,Online,1,585.4,7.0,544.38,0.31
2024-01-24,CUST48796,73,Other,Home & Garden,Furniture,Australia,Social Media,4,546.89,15.4,1850.18,0.18
2024-01-24,CUST64426,52,Other,Home & Garden,Lighting,Africa,Online,5,780.54,16.7,3250.29,0.31
2024-01-24,CUST57801,52,Female,Toys,Educational Toys,Australia,Mobile App,5,502.67,24.2,1905.28,0.28
2024-01-24,CUST28370,58,Male,Books,Web Development,Asia,Mobile App,2,117.39,15.1,199.39,0.12
2024-01-25,CUST48557,72,Male,Automotive,Tools,Australia,Retail,2,952.35,17.6,1569.54,0.38
2024-01-25,CUST70215,35,Other,Home & Garden,Coffee Maker,Europe,Marketplace,3,239.2,1.5,706.66,0.16
2024-01-25,CUST30046,18,Female,Electronics,iPhone 15,Asia,Social Media,4,680.39,25.8,2019.03,0.28
2024-01-25,CUST51403,49,Female,Beauty,Makeup Kit,South America,Online,3,565.91,25.4,1265.98,0.25
2024-01-25,CUST18814,24,Male,Home & Garden,Garden Tools,Asia,Retail,2,963.68,12.8,1681.52,0.16
2024-01-25,CUST85189,33,Male,Clothing,Adidas Jacket,Africa,Retail,3,674.83,20.9,1601.74,0.14
2024-01-25,CUST92121,58,Male,Beauty,Nail Polish,North America,Marketplace,5,236.94,23.2,909.27,0.19
2024-01-25,CUST88816,37,Other,Toys,Educational Toys,Europe,Marketplace,3,993.73,10.1,2680.86,0.14
2024-01-25,CUST14992,38,Other,Beauty,Hair Products,Africa,Mobile App,5,454.69,11.0,2024.44,0.25
2024-01-25,CUST73242,64,Other,Beauty,Perfume,Europe,Social Media,5,75.16,15.1,318.95,0.33
2024-01-25,CUST78115,44,Male,Clothing,Nike Shoes,South America,Marketplace,4,23.82,10.4,85.4,0.33
2024-01-26,CUST15037,32,Male,Electronics,MacBook Pro,Asia,Marketplace,3,734.73,0.8,2186.8,0.37
2024-01-26,CUST49505,21,Female,Electronics,MacBook Pro,South America,Social Media,3,413.74,6.7,1158.35,0.3
2024-01-26,CUST88175,60,Male,Clothing,H&M Shirt,South America,Online,2,534.92,5.8,1008.3,0.38
2024-01-26,CUST33086,55,Other,Books,Web Development,North America,Mobile App,5,756.03,9.7,3413.77,0.24
2024-01-26,CUST43497,58,Female,Sports,Yoga Mat,Australia,Retail,3,993.02,22.4,2311.11,0.23
2024-01-27,CUST42175,43,Male,Sports,Yoga Mat,Europe,Retail,3,46.42,27.0,101.6,0.34
2024-01-27,CUST76969,56,Female,Home & Garden,Garden Tools,Australia,Mobile App,4,229.82,20.9,727.22,0.29
2024-01-27,CUST71574,54,Male,Toys,Puzzles,Asia,Marketplace,5,132.06,27.2,480.51,0.35
2024-01-27,CUST87233,51,Male,Toys,Puzzles,North America,Social Media,1,550.92,13.5,476.33,0.11
2024-01-27,CUST89644,26,Male,Electronics,Sony Headphones,North America,Retail,1,879.71,9.3,797.79,0.18
2024-01-28,CUST98113,43,Male,Automotive,Tools,Europe,Mobile App,4,900.03,12.0,3168.44,0.3
2024-01-28,CUST57055,70,Female,Toys,Educational Toys,North America,Marketplace,2,739.13,25.1,1106.66,0.27
2024-01-28,CUST72540,54,Male,Electronics,iPhone 15,North America,Marketplace,1,571.75,29.2,404.72,0.36
2024-01-28,CUST75332,60,Male,Electronics,Sony Headphones,North America,Social Media,5,933.2,6.3,4371.88,0.36
2024-01-28,CUST57139,66,Other,Toys,Board Games,South America,Social Media,4,461.65,19.2,1492.02,0.23
2024-01-28,CUST75105,59,Other,Clothing,Levi's Jeans,Asia,Retail,2,523.8,21.8,819.42,0.23
2024-01-28,CUST11727,22,Female,Clothing,Adidas Jacket,North America,Online,1,673.7,4.1,646.34,0.25
2024-01-28,CUST39375,69,Male,Sports,Tennis Racket,Australia,Marketplace,5,215.55,14.0,926.92,0.24
2024-01-28,CUST51209,59,Male,Automotive,Accessories,North America,Retail,4,661.08,7.8,2438.67,0.36
2024-01-28,CUST92870,31,Male,Toys,Action Figures,North America,Social Media,3,261.15,14.3,671.7,0.22
2024-01-28,CUST40671,24,Other,Books,Web Development,Asia,Retail,4,412.04,29.0,1169.52,0.39
2024-01-29,CUST91570,63,Other,Automotive,Accessories,Asia,Mobile App,2,753.91,10.0,1356.95,0.34
2024-01-29,CUST61536,44,Other,Home & Garden,Garden Tools,Australia,Marketplace,2,533.23,4.4,1019.17,0.34
2024-01-29,CUST98314,27,Male,Beauty,Nail Polish,South America,Retail,5,297.61,29.4,1050.93,0.14
2024-01-29,CUST74931,42,Female,Sports,Tennis Racket,North America,Social Media,3,574.58,23.2,1323.03,0.26
2024-01-29,CUST43173,58,Male,Clothing,Zara Dress,Asia,Online,2,372.36,23.4,570.18,0.16
2024-01-30,CUST61520,42,Male,Books,AI Basics,Europe,Marketplace,3,367.14,11.0,980.21,0.37
2024-01-30,CUST76411,20,Male,Books,Machine Learning,Australia,Retail,5,438.11,18.5,1785.87,0.32
2024-01-30,CUST95990,42,Other,Toys,Board Games,Africa,Social Media,5,423.6,26.3,1560.68,0.14
2024-01-30,CUST54297,72,Female,Sports,Tennis Racket,Asia,Mobile App,3,689.17,7.0,1923.17,0.24
2024-01-30,CUST95140,40,Female,Electronics,Samsung TV,Europe,Social Media,5,792.02,8.1,3639.83,0.29
2024-01-30,CUST44591,73,Male,Sports,Running Shoes,Asia,Retail,2,875.06,15.5,1479.38,0.22
2024-01-30,CUST65079,69,Male,Beauty,Perfume,Asia,Online,2,477.6,7.1,886.99,0.3
2024-01-30,CUST83819,29,Male,Automotive,Tools,Australia,Retail,1,576.61,4.3,551.58,0.29
2024-01-30,CUST23746,22,Female,Books,Data Science Guide,Asia,Social Media,3,913.49,25.4,2044.57,0.14
2024-01-30,CUST96194,71,Other,Beauty,Hair Products,North America,Marketplace,3,726.8,18.5,1776.07,0.11
2024-01-30,CUST14691,62,Other,Sports,Running Shoes,Asia,Online,1,196.28,18.9,159.16,0.21
2024-01-30,CUST75253,69,Male,Toys,Action Figures,Asia,Mobile App,3,395.65,11.6,1049.06,0.24
2024-01-31,CUST83980,54,Other,Automotive,Maintenance Kits,South America,Mobile App,5,328.87,7.3,1525.05,0.2
2024-01-31,CUST59860,38,Other,Sports,Running Shoes,Europe,Social Media,1,57.25,27.1,41.74,0.21
2024-01-31,CUST52682,46,Female,Clothing,Levi's Jeans,Europe,Social Media,4,129.19,4.5,493.57,0.33
2024-01-31,CUST43841,67,Female,Clothing,Zara Dress,South America,Social Media,5,704.37,13.0,3065.39,0.19
2024-01-31,CUST16658,55,Male,Automotive,Accessories,South America,Mobile App,1,492.5,27.2,358.63,0.36
2024-01-31,CUST41354,35,Female,Home & Garden,Lighting,Africa,Marketplace,1,240.77,3.6,232.01,0.22
2024-01-31,CUST92148,61,Male,Home & Garden,Coffee Maker,South America,Social Media,4,650.65,7.6,2404.07,0.37
2024-01-31,CUST80797,68,Other,Sports,Basketball,Asia,Marketplace,5,742.23,25.9,2748.66,0.18
2024-01-31,CUST87738,36,Female,Electronics,iPhone 15,Africa,Marketplace,3,892.08,16.8,2227.34,0.26
2024-01-31,CUST61726,26,Other,Books,Web Development,Africa,Retail,2,674.22,12.4,1181.16,0.1
2024-01-31,CUST10139,52,Female,Automotive,Tools,Europe,Social Media,4,279.84,17.1,928.36,0.36
2024-01-31,CUST61375,18,Other,Electronics,Samsung TV,Europe,Social Media,2,16.65,16.5,27.81,0.21
2024-01-31,CUST92657,27,Male,Toys,Educational Toys,Europe,Social Media,1,821.34,19.4,662.39,0.29
2024-01-31,CUST39166,19,Other,Electronics,iPhone 15,Asia,Online,5,777.17,27.7,2808.12,0.23
2024-02-01,CUST26913,65,Male,Sports,Tennis Racket,Australia,Retail,4,504.24,22.1,1572.14,0.33
2024-02-01,CUST72112,71,Male,Beauty,Makeup Kit,Australia,Marketplace,1,672.81,29.7,472.71,0.19
2024-02-01,CUST47297,66,Other,Toys,Puzzles,Europe,Mobile App,3,251.74,1.8,741.59,0.34
2024-02-01,CUST12986,35,Female,Home & Garden,Garden Tools,Asia,Social Media,5,752.0,26.7,2754.76,0.15
2024-02-01,CUST89698,61,Male,Sports,Yoga Mat,Australia,Marketplace,1,466.51,17.6,384.61,0.39
2024-02-01,CUST68418,55,Other,Electronics,Apple Watch,Europe,Online,2,365.1,27.2,531.3,0.38
2024-02-01,CUST20389,38,Male,Sports,Tennis Racket,Africa,Online,3,619.89,22.6,1439.03,0.34
2024-02-01,CUST82011,71,Female,Toys,Puzzles,North America,Mobile App,5,267.14,19.8,1071.1,0.2
2024-02-01,CUST65497,24,Other,Clothing,Zara Dress,Australia,Online,3,856.51,29.1,1822.36,0.34
2024-02-01,CUST41529,28,Other,Automotive,Tools,Asia,Marketplace,4,288.04,17.2,954.21,0.34
2024-02-01,CUST98800,38,Female,Books,Data Science Guide,Asia,Marketplace,2,684.16,19.3,1104.46,0.39
2024-02-02,CUST57123,49,Other,Toys,Educational Toys,Asia,Online,3,948.92,28.1,2047.08,0.3
2024-02-02,CUST28551,73,Female,Electronics,MacBook Pro,Africa,Marketplace,5,948.45,22.4,3677.74,0.28
2024-02-02,CUST76757,61,Female,Home & Garden,Coffee Maker,South America,Online,3,95.28,3.5,275.88,0.25
2024-02-02,CUST39656,40,Male,Automotive,Accessories,Africa,Mobile App,4,385.78,24.0,1173.27,0.2
2024-02-02,CUST70738,62,Female,Home & Garden,Coffee Maker,Africa,Mobile App,1,635.68,22.7,491.1,0.34
2024-02-02,CUST24846,67,Female,Clothing,Uniqlo Sweater,Africa,Social Media,2,485.83,17.8,798.68,0.31
2024-02-02,CUST75927,31,Female,Clothing,H&M Shirt,North America,Social Media,2,547.86,26.4,806.6,0.11
2024-02-03,CUST27179,60,Male,Electronics,Apple Watch,Australia,Marketplace,4,559.86,19.6,1800.47,0.21
2024-02-03,CUST49251,20,Female,Clothing,Adidas Jacket,North America,Retail,1,43.46,29.0,30.87,0.13
2024-02-03,CUST83754,56,Female,Sports,Gym Equipment,Africa,Social Media,1,317.19,10.8,283.04,0.2
2024-02-03,CUST75355,26,Other,Toys,LEGO Set,Europe,Retail,3,511.91,11.5,1358.76,0.23
2024-02-03,CUST21222,75,Female,Home & Garden,Lighting,North America,Online,3,706.22,6.3,1985.16,0.21
2024-02-03,CUST71557,36,Female,Clothing,Adidas Jacket,Europe,Online,3,640.93,0.9,1904.81,0.17
2024-02-03,CUST92813,71,Male,Electronics,Apple Watch,South America,Social Media,5,961.85,29.0,3413.07,0.37
2024-02-03,CUST36152,41,Male,Beauty,Makeup Kit,Europe,Marketplace,3,478.86,8.1,1319.57,0.33
2024-02-03,CUST73193,60,Male,Electronics,iPhone 15,Europe,Retail,1,200.1,23.0,154.08,0.32
2024-02-03,CUST96735,75,Male,Automotive,Accessories,North America,Online,4,693.24,16.8,2306.92,0.34
